# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 EA_ERR_105 EA_ERR_125 EA_ERR_140 EA_ERR_160 EA_ERR_435 EA_ERR_606 EA_ERR_814 EA_ERR_K FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
3139 2924.33 1679.33 3.57844935315 -30.411269264 0.215737 0.00373193 7.71237 10.5533 0.00309 0.00342 0.00199 0.00401 0.00312 0.00317 0.00256 0.0166 0.00227 0.0018 0.00171 0.00178 0.00583 0.00205 0.00163 0.00136 0.02393 0.0495 0.04978 0.0488 0.14032 -0.00035 0.05221 0.04955
3140 2932.16 1675.72 3.57829818474 -30.4113294804 0.265066 0.0042241 3.53698 9.47425 0.00319 0.0035 0.00205 0.00419 0.00309 0.00325 0.00256 0.01659 0.00231 0.00182 0.00172 0.00181 0.00582 0.00207 0.00165 0.00137 0.1027 0.18518 0.20445 0.19951 0.29989 0.01245 0.20402 0.19366
3141 3101.82 1678.42 3.57501926999 -30.4112843601 0.106529 0.00311029 2.77337 5.44047 0.00335 0.00347 0.00215 0.00405 0.00307 0.00321 0.0026 0.01683 0.00227 0.0018 0.00173 0.0018 0.00582 0.00205 0.00166 0.00137 0.04051 0.09438 0.0969 0.07564 0.15708 0.0192 0.10479 0.08778
3142 1969.38 1681.24 3.59690439339 -30.4112367026 0.0193945 0.00293523 3.56724 9.71255 0.00317 0.00327 0.00204 0.00419 0.00328 0.00322 0.00254 0.01648 0.00239 0.0018 0.00171 0.00179 0.00582 0.00217 0.00163 0.00135 0.00063 0.01012 0.00831 0.00387 0.01209 0.00113 0.01456 0.00764
3143 2966.65 1671.1 3.57763159777 -30.4114064498 1.36415 0.0066805 6.60144 11.5486 0.00338 0.00373 0.00217 0.00416 0.00306 0.00309 0.00254 0.01647 0.00232 0.00193 0.00183 0.00186 0.00583 0.00208 0.00173 0.00144 0.15364 0.40013 0.43577 0.2995 0.72163 0.04207 0.46772 0.36642
3144 2960.4 1668.19 3.57775229264 -30.4114550341 1.41367 0.00654636 5.60054 11.6441 0.00345 0.00344 0.00222 0.00406 0.00313 0.00329 0.00253 0.0164 0.00233 0.00194 0.00183 0.00193 0.00581 0.00211 0.00174 0.00145 0.42556 0.55429 0.60996 0.58522 1.23882 0.17722 0.69361 0.55287
3145 2744.63 1679.41 3.581922291 -30.4112681119 0.0109143 0.00170577 1.86616 4.31116 0.00336 0.00354 0.00216 0.00408 0.00311 0.00326 0.00255 0.01651 0.00228 0.0018 0.0017 0.00177 0.00581 0.00206 0.00164 0.00136 -0.001 0.01389 0.0154 0.01107 -0.02505 0.00125 0.01411 0.01232
3146 2291.91 1679.75 3.59067127576 -30.4112619807 0.00650747 0.00313115 1.7803 2.55277 0.0035 0.00356 0.00225 0.00445 0.00323 0.00317 0.00256 0.01662 0.00229 0.00184 0.00175 0.00178 0.00583 0.00207 0.00168 0.0014 -0.00197 -0.00089 -0.00157 0.00368 -0.03421 0.00359 0.00282 0.00128
3147 1747.67 1669.15 3.60118908998 -30.4114376727 0.268234 0.0075306 5.42316 9.85404 0.00324 0.00335 0.00208 0.0039 0.00369 0.00363 0.0027 0.01751 0.00275 0.00182 0.00173 0.00189 0.00583 0.00248 0.00166 0.00138 0.02632 0.0919 0.10166 0.05076 0.10463 0.00946 0.11375 0.08313
3148 2265.41 1642.18 3.59118345712 -30.4118881081 0.0457577 0.00294168 5.7524 7.20654 0.00326 0.00343 0.0021 0.00413 0.00315 0.00316 0.0026 0.01688 0.00229 0.00181 0.00172 0.00176 0.00582 0.00207 0.00165 0.00137 -0.00101 0.01018 0.01296 0.0023 -0.04703 -0.00925 0.0059 0.00653
3149 2295.05 1670.75 3.59061067665 -30.4114121395 0.179697 0.00861033 9.85992 13.2011 0.00334 0.00378 0.00215 0.00395 0.0032 0.00325 0.00258 0.01674 0.00231 0.00182 0.00173 0.00179 0.00582 0.00209 0.00165 0.00138 -0.00404 0.01102 0.00354 0.0048 -0.03547 0.00692 0.01821 0.00903
3150 2297.6 1663.3 3.59056134111 -30.4115361834 0.130596 0.00652401 7.61311 10.2019 0.00318 0.00349 0.00204 0.00415 0.00307 0.00324 0.00261 0.01694 0.00227 0.00182 0.00172 0.00177 0.00581 0.00205 0.00164 0.00137 -0.0008 0.01674 0.01656 0.01043 0.02302 0.00197 0.0198 0.01073
3151 2298.49 1656.34 3.59054425464 -30.4116521921 0.249037 0.00672763 11.4508 14.9644 0.00323 0.00362 0.00207 0.00404 0.00308 0.00323 0.00262 0.01699 0.00229 0.00183 0.00174 0.00177 0.00583 0.00207 0.00166 0.00138 -0.00298 0.01239 0.01607 0.00536 -0.00794 0.00072 0.01788 0.00819
3152 2262.95 1662.48 3.59123111135 -30.4115499022 0.946562 0.0121337 20.3668 27.6279 0.00326 0.00337 0.0021 0.00408 0.00309 0.00318 0.00262 0.01698 0.00233 0.00182 0.00174 0.00179 0.00584 0.00211 0.00167 0.00138 0.03062 0.08553 0.08619 0.05643 0.11654 0.01183 0.09187 0.0751
3153 2280.75 1645.52 3.59088712401 -30.4118325646 5.03702 0.0297771 55.4282 68.3566 0.0034 0.00347 0.00218 0.00442 0.00321 0.00319 0.00257 0.01669 0.00238 0.00188 0.00178 0.00189 0.00583 0.00216 0.00169 0.00142 0.20483 0.24061 0.25425 0.23473 0.26779 0.10866 0.25638 0.2416
3154 1514.8 1671.51 3.60568942106 -30.4113975678 0.0808199 0.00496552 3.31528 8.43783 0.0051 0.00494 0.00328 0.00574 0.00373 0.00364 0.00262 0.01698 0.00274 0.00268 0.00251 0.00187 0.00581 0.00247 0.00241 0.002 0.0283 0.06522 0.07984 0.05218 0.01015 0.00606 0.0662 0.06263
3155 3691.46 1674.01 3.56362419391 -30.4113567633 0.521762 0.254688 6.54247 8.99282 1.76602 1.30201 1.13458 2.2588 0.00326 0.00318 0.00264 0.01715 0.00232 0.0 0.0 0.00183 0.00582 0.0021 0.02255 0.00643 0.00853 0.00891 -0.00145 0.02768 0.28715 -0.00223 0.20677 0.00845
3156 3484.35 1672.82 3.56762677112 -30.4113771077 0.015498 0.00187482 2.57128 4.79652 0.00302 0.00347 0.00194 0.00446 0.0031 0.00318 0.00258 0.01676 0.00225 0.00183 0.00175 0.00179 0.00582 0.00204 0.00166 0.00139 0.00899 0.01732 0.01682 0.02045 0.03596 0.00081 0.01838 0.01357
3157 2305.18 1673.18 3.59041480847 -30.4113715546 0.015219 0.0040201 2.85306 4.67201 0.00347 0.00377 0.00223 0.00403 0.00314 0.0034 0.00256 0.01663 0.00229 0.00182 0.00174 0.00178 0.00582 0.00207 0.00167 0.00139 0.00481 0.00673 0.00695 0.00037 -0.00477 4e-05 0.01099 0.00802
3158 2413.18 1671.55 3.58832780707 -30.4113988091 0.0504855 0.00378706 6.18389 8.14936 0.00325 0.00348 0.00209 0.00402 0.0033 0.00328 0.00273 0.01769 0.00237 0.00184 0.00174 0.00185 0.00582 0.00214 0.00167 0.00139 0.00465 0.00553 0.00478 0.00059 -0.013 0.00096 0.00871 0.00404
3159 3472.43 1668.62 3.56785704243 -30.4114472022 0.0519167 0.00410095 6.07227 10.2322 0.00301 0.00364 0.00193 0.00412 0.00307 0.00318 0.00258 0.01673 0.00223 0.00183 0.00174 0.00177 0.00581 0.00202 0.00165 0.00138 0.00268 0.01558 0.02156 0.01229 0.08494 0.00273 0.02028 0.01624
3160 3474.32 1663.45 3.56782050871 -30.4115332497 0.0491356 0.00395535 4.27069 10.3822 0.00334 0.00347 0.00214 0.00453 0.00305 0.00332 0.00262 0.01696 0.00223 0.00184 0.00176 0.00179 0.00583 0.00201 0.00167 0.00139 0.01877 0.03364 0.03194 0.04035 0.08115 0.00109 0.03243 0.03255
3161 3231.76 1669.44 3.57250808242 -30.4114339517 0.0124717 0.00122901 1.55666 3.85488 0.00333 0.00338 0.00214 0.00385 0.00301 0.00329 0.00261 0.01692 0.00221 0.0018 0.00172 0.00176 0.00582 0.002 0.00165 0.00136 0.00773 0.01597 0.02064 0.00852 0.10741 0.00653 0.01811 0.00686
3162 1944.66 1669.33 3.59738217032 -30.4114350624 0.00894966 0.00118463 1.90402 3.08568 0.00314 0.0036 0.00202 0.0038 0.00332 0.00331 0.00262 0.01697 0.0024 0.0018 0.00173 0.00181 0.00584 0.00217 0.00166 0.00137 0.01191 0.01099 0.01748 0.01507 -0.02835 0.00195 0.01354 0.01436
3163 1489.43 1662.3 3.60617985076 -30.411550967 0.305001 0.0343552 6.7211 23.584 0.0067 0.00705 0.0043 0.00976 0.00365 0.00346 0.0027 0.01753 0.00272 0.00394 0.00339 0.00187 0.00582 0.00246 0.00367 0.00283 0.04147 0.11105 0.124 0.07309 0.11234 0.01261 0.1054 0.08939
3164 2779.98 1660.78 3.58123902208 -30.4115785863 0.317735 0.00496802 5.2404 11.8552 0.00353 0.0035 0.00227 0.00417 0.0032 0.00312 0.00253 0.01644 0.00226 0.00186 0.00177 0.00178 0.00582 0.00206 0.00167 0.0014 0.05674 0.144 0.16087 0.09358 0.19905 0.06006 0.16708 0.13831
3165 1562.59 1661.78 3.6047658743 -30.4115598896 0.138357 0.00379003 4.24679 8.57015 0.00351 0.00382 0.00225 0.00398 0.00376 0.00328 0.00273 0.01773 0.00273 0.00185 0.00176 0.00188 0.00581 0.00247 0.0017 0.00139 0.02776 0.08247 0.08666 0.0631 0.12178 0.00902 0.08956 0.07675
3166 3427.57 1620.68 3.56872393094 -30.4122462515 28.5203 0.0175361 89.5536 143.599 0.00368 0.00351 0.00237 0.00393 0.00311 0.00312 0.00253 0.01642 0.00221 0.00184 0.00176 0.00176 0.00581 0.002 0.00167 0.00139 0.00373 0.02864 0.02693 0.0162 0.042 -0.00465 0.032 0.02518
3167 3382.78 1625.6 3.56958944212 -30.4121642859 39.7099 0.0141174 11.2381 24.9976 0.00305 0.00342 0.00196 0.00426 0.00306 0.00312 0.00254 0.01646 0.00262 0.00285 0.00267 0.00303 0.00581 0.00223 0.00238 0.00198 2.49254 6.68625 7.46863 4.51907 12.4841 0.57487 8.09461 5.78741
3168 3394.09 1570.56 3.56937072196 -30.4130815782 44.1272 0.283436 56.3275 68.215 0.00359 0.00375 0.00231 0.00421 0.00316 0.00317 0.00261 0.0169 0.00226 0.00195 0.00184 0.0019 0.00582 0.00203 0.00176 0.00146 0.1729 0.47151 0.51542 0.32561 0.88566 0.04212 0.54941 0.4216
3169 3174.62 1666.45 3.57361247175 -30.4114837017 0.012791 0.00137257 1.76621 4.0184 0.00319 0.00336 0.00205 0.00404 0.00312 0.00328 0.00256 0.01658 0.00223 0.0018 0.0017 0.00176 0.00582 0.00203 0.00163 0.00135 0.02271 0.02398 0.01867 0.01759 -0.02473 0.03018 0.01912 0.02592
3170 2419.4 1666.76 3.58820759392 -30.4114787057 0.409752 0.00822953 19.2175 25.9307 0.00331 0.00332 0.00213 0.00419 0.00328 0.00323 0.00268 0.01736 0.00233 0.00183 0.00174 0.00184 0.00582 0.00211 0.00166 0.00138 -0.00074 0.01263 0.01234 0.00967 0.06615 0.00153 0.01782 0.01015
3171 2445.19 1653.21 3.58770919945 -30.4117045844 0.389495 0.00637217 4.51278 10.1461 0.00342 0.00332 0.0022 0.00408 0.00321 0.00318 0.00266 0.01726 0.00234 0.00188 0.00178 0.00185 0.00582 0.00213 0.00169 0.00142 0.06892 0.21534 0.23548 0.13428 0.25237 0.06177 0.23228 0.2032
3172 2434.18 1658.67 3.58792198933 -30.4116135293 0.436182 0.00941501 12.2164 16.9194 0.00358 0.0034 0.0023 0.0043 0.00331 0.00328 0.00265 0.01721 0.00236 0.00188 0.00176 0.00184 0.00581 0.00213 0.00168 0.0014 0.00311 0.04915 0.04666 0.03339 0.02449 0.00419 0.03634 0.04687
3173 2334.05 1662.53 3.58985693538 -30.4115490763 0.235343 0.00449355 3.3071 6.96828 0.00355 0.00338 0.00228 0.00401 0.00321 0.0033 0.00258 0.01673 0.00231 0.00186 0.00176 0.00184 0.00584 0.00208 0.00169 0.0014 0.06201 0.18051 0.19314 0.1309 0.21869 0.01445 0.1976 0.16513
3174 2001.02 1666.97 3.59629293316 -30.4114745857 0.00884309 0.00186349 2.01314 3.37503 0.00344 0.00358 0.00221 0.00413 0.00329 0.00322 0.0026 0.01688 0.00239 0.00181 0.00178 0.0018 0.00583 0.00217 0.00165 0.00136 0.00298 0.00597 0.00539 0.01128 0.05254 -0.00041 0.01177 0.00837
3175 1753.24 1620.27 3.60108155469 -30.4122522888 0.259591 0.00753811 14.8589 17.2066 0.00323 0.0034 0.00207 0.00417 0.00507 0.00468 0.00368 0.02389 0.00354 0.00178 0.0017 0.00245 0.00583 0.0032 0.00164 0.00136 0.01189 0.01512 0.01968 0.00597 -0.00467 -0.00154 0.0161 0.01472
3176 1730.5 1653.77 3.60152095753 -30.4116938624 0.676946 0.0118536 24.863 34.1112 0.00308 0.00341 0.00198 0.00406 0.00373 0.0035 0.00266 0.01724 0.00274 0.0018 0.00172 0.00186 0.00581 0.00248 0.00165 0.00137 0.03184 0.04608 0.05318 0.03693 0.03032 0.01371 0.06818 0.0359
3177 1772.26 1639.73 3.60071396733 -30.4119280066 0.478134 0.0100007 13.6491 19.6489 0.0035 0.00344 0.00225 0.00404 0.00509 0.00499 0.00362 0.0235 0.00379 0.00182 0.00172 0.00258 0.00583 0.00342 0.00165 0.00138 0.02045 0.05285 0.05297 0.04991 0.09821 -0.00844 0.05699 0.04745
3178 1779.12 1624.25 3.60058142985 -30.4121859472 0.402714 0.00905207 17.6026 23.3392 0.00301 0.00343 0.00193 0.00405 0.00526 0.00489 0.00375 0.02429 0.00383 0.00179 0.00171 0.0026 0.00583 0.00347 0.00164 0.00137 0.01836 0.01904 0.02462 0.03239 -0.0231 0.00792 0.03364 0.0256
3179 1743.84 1640.0 3.60126319992 -30.4119233312 0.536261 0.0103454 19.2896 25.1512 0.0031 0.00338 0.00199 0.00424 0.00379 0.00334 0.00274 0.0178 0.00277 0.00178 0.0017 0.00188 0.00582 0.00251 0.00163 0.00136 0.04664 0.03673 0.04699 0.03935 0.04322 0.02701 0.05043 0.03829
3180 1755.07 1635.6 3.60104615825 -30.4119967267 0.334045 0.00625774 8.90234 12.8936 0.0033 0.00331 0.00212 0.00395 0.00416 0.00379 0.0029 0.01882 0.00302 0.00182 0.00174 0.00204 0.00582 0.00274 0.00166 0.0014 0.06435 0.04898 0.06118 0.05941 0.10318 0.04729 0.07145 0.05107
3181 1763.37 1631.55 3.60088587345 -30.4120643237 0.551269 0.00988579 10.5231 22.6145 0.00359 0.00349 0.00231 0.00417 0.00519 0.00511 0.00361 0.02339 0.00376 0.00181 0.00173 0.00259 0.00582 0.00343 0.00166 0.00139 0.12522 0.10592 0.12602 0.12409 0.1897 0.09379 0.14597 0.10373
3182 1875.75 1658.94 3.59871391999 -30.411608051 0.0323031 0.00288 3.14469 10.8263 0.00337 0.00374 0.00216 0.0044 0.00469 0.00417 0.00375 0.02434 0.00329 0.00181 0.00174 0.00249 0.00582 0.00299 0.00166 0.00136 0.02659 0.02716 0.0256 0.02665 0.03198 0.02868 0.02902 0.02244
3183 1870.59 1660.19 3.59881358542 -30.4115872402 0.0367181 0.00333864 4.82329 8.65028 0.00329 0.00339 0.00211 0.00448 0.00392 0.00438 0.00303 0.01964 0.00295 0.00181 0.00173 0.00215 0.00581 0.00267 0.00165 0.00136 0.01364 0.0145 0.01094 0.01683 -0.04528 0.01283 0.02173 0.01185
3184 1804.85 1658.3 3.6000841018 -30.4116185652 0.049665 0.00438841 5.15411 12.9465 0.00333 0.00346 0.00214 0.00374 0.00532 0.0048 0.00369 0.02395 0.00388 0.00181 0.0017 0.00262 0.00583 0.00351 0.00164 0.00135 0.00299 0.01826 0.02711 0.0125 0.03301 0.00428 0.02849 0.02478
3185 2076.99 1658.04 3.59482474807 -30.4116235085 0.0213554 0.00284241 2.395 4.81911 0.00316 0.00353 0.00203 0.00401 0.00342 0.00328 0.0026 0.01687 0.00239 0.00179 0.00171 0.00179 0.00583 0.00216 0.00165 0.00136 0.00627 0.01317 0.01491 0.01306 -0.00845 0.0004 0.02204 0.01319
3186 1817.71 1657.89 3.59983569801 -30.4116253765 0.0186558 0.00237853 3.18247 22.9808 0.00301 0.00334 0.00193 0.00403 0.00521 0.0048 0.00376 0.02436 0.00382 0.00177 0.00168 0.00257 0.00584 0.00346 0.00161 0.00134 0.00376 0.01145 0.01348 0.01424 -0.01812 0.00785 0.0192 0.0159
3187 1781.7 1655.73 3.60053156388 -30.4116613486 0.0379355 0.00327778 2.83121 5.94754 0.00324 0.00333 0.00208 0.00398 0.00541 0.00491 0.00375 0.02434 0.00376 0.00179 0.0017 0.00254 0.00584 0.00341 0.00164 0.00135 0.00465 0.03686 0.03659 0.00778 0.07648 -7e-05 0.03629 0.02877
3188 3529.84 1656.74 3.56674754879 -30.4116450589 0.0307396 0.00344858 5.06326 6.63296 0.00333 0.0035 0.00214 0.00431 0.00324 0.00329 0.00266 0.01726 0.00233 0.0019 0.00182 0.00181 0.00582 0.00211 0.00173 0.00145 -0.00676 0.00445 0.00153 0.00152 0.03359 -0.00213 0.00596 0.0021
3189 2918.84 1655.13 3.57855560651 -30.4116725833 0.0284033 0.00189526 2.39012 5.45627 0.00327 0.00346 0.0021 0.00414 0.0031 0.00316 0.00253 0.0164 0.00227 0.0018 0.00171 0.00176 0.00582 0.00205 0.00164 0.00136 0.01074 0.03578 0.02706 0.02203 0.00974 0.00753 0.03489 0.03169
3190 2543.84 1650.48 3.5858025852 -30.4117502126 0.0834715 0.00393731 3.61901 11.9769 0.00321 0.0035 0.00206 0.00418 0.00303 0.00325 0.00254 0.0165 0.00226 0.00185 0.00174 0.00177 0.00582 0.00204 0.00168 0.00139 0.02113 0.0584 0.06645 0.03821 0.0504 0.00072 0.06645 0.05044
3191 2006.98 1653.78 3.59617776231 -30.4116944357 0.00858863 0.00194932 1.77701 3.25863 0.00326 0.00329 0.00209 0.0041 0.00336 0.0033 0.00259 0.01681 0.00237 0.00178 0.00169 0.00177 0.00582 0.00214 0.00162 0.00134 0.00408 0.0134 0.0103 0.00533 -0.01475 0.00652 0.01077 0.00758
3192 1386.55 1649.81 3.60816799551 -30.4117587035 1.02306 0.235341 4.16258 9.54901 0.02207 1.30201 0.01418 0.09433 0.00371 0.00338 0.00262 0.01701 0.00272 0.0 0.0 0.002 0.00582 0.00245 0.02795 0.0826 0.22671 0.01083 0.00641 0.456 0.80641 0.05933 0.67017 0.54935
3193 3530.89 1636.1 3.56672720017 -30.4119889375 1.73095 0.0097877 6.44447 16.3904 0.00382 0.00361 0.00246 0.00421 0.00313 0.00319 0.00258 0.01676 0.0023 0.00204 0.0019 0.00193 0.00583 0.00206 0.00179 0.0015 0.21433 0.60436 0.64567 0.42188 0.96551 0.05198 0.68939 0.54251
3194 3448.77 1644.89 3.56831431037 -30.4118426714 0.239595 0.00424494 3.43542 6.65394 0.00333 0.00366 0.00214 0.00407 0.00315 0.00335 0.00261 0.0169 0.00224 0.00187 0.00177 0.00182 0.00581 0.00205 0.00169 0.0014 0.15491 0.15839 0.1868 0.14696 0.27133 0.13239 0.19204 0.13245
3195 3064.59 1650.92 3.57573886587 -30.4117426983 0.00448756 0.00301164 1.27532 1.82033 0.00351 0.00352 0.00225 0.00403 0.00315 0.00328 0.00255 0.0165 0.00225 0.00182 0.00172 0.00176 0.00581 0.00203 0.00165 0.00137 0.00269 0.00206 0.00621 0.00389 -0.04392 0.00355 0.00805 0.00336
3196 2059.41 1650.3 3.59516461302 -30.4117525845 0.0177576 0.00164672 1.74167 3.43735 0.00322 0.00333 0.00207 0.00413 0.00326 0.00336 0.0026 0.01684 0.00239 0.00178 0.00169 0.00178 0.00582 0.00216 0.00162 0.00135 0.00884 0.02215 0.018 0.01845 -0.02659 0.00331 0.02251 0.02086
3197 3215.34 1649.25 3.57282542552 -30.4117703684 0.0167356 0.00186318 2.97842 -4.07403 0.00343 0.00338 0.0022 0.00394 0.00309 0.00316 0.00258 0.01675 0.00222 0.00182 0.00172 0.00176 0.00583 0.00201 0.00165 0.00137 0.00689 0.01121 0.01484 0.01259 -0.03866 -0.00478 0.01986 0.01451
3198 2774.82 1650.18 3.58133881899 -30.4117552221 0.147517 0.00423059 11.6753 16.3193 0.00344 0.00341 0.00221 0.0041 0.00313 0.00313 0.00255 0.01654 0.00224 0.00182 0.00174 0.00176 0.00582 0.00202 0.00166 0.00138 0.00067 -0.00016 0.003 -0.00101 0.00472 -0.00206 0.01247 0.0013
3199 2642.01 1644.46 3.58390543331 -30.4118505786 0.145954 0.00530863 4.89849 13.6874 0.00329 0.00349 0.00212 0.00414 0.00313 0.00313 0.00263 0.01704 0.00227 0.00186 0.00175 0.0018 0.00582 0.00206 0.00166 0.00139 0.03953 0.08461 0.08468 0.07418 0.03232 0.03566 0.08409 0.0801
3200 3005.38 1647.87 3.57688315887 -30.4117935782 0.0198748 0.00244262 3.52736 6.23021 0.0034 0.00354 0.00218 0.00392 0.00319 0.00313 0.00258 0.01673 0.00229 0.00179 0.0017 0.00177 0.00581 0.00207 0.00163 0.00136 0.00082 0.02091 0.02131 0.02256 -0.01587 -0.0026 0.0187 0.02325
3201 3004.53 1642.97 3.57689950165 -30.4118753343 0.0185078 0.00223849 6.10646 11.8853 0.00347 0.00355 0.00223 0.00392 0.00312 0.00331 0.00252 0.01634 0.00228 0.00182 0.00172 0.00176 0.00581 0.00206 0.00164 0.00136 0.00248 0.016 0.01712 0.01201 -0.00405 -0.00246 0.01193 0.01405
3202 3596.69 1646.83 3.56545562165 -30.4118099631 0.0278763 0.00433883 2.87598 6.35862 0.00528 0.00524 0.00339 0.00575 0.00336 0.00334 0.00261 0.0169 0.00233 0.00264 0.00251 0.00182 0.00582 0.00211 0.00236 0.00199 0.00876 0.03675 0.01745 0.02748 -0.02712 0.01006 0.02768 0.01968
3203 3078.91 1632.12 3.57546206827 -30.4120560025 0.100901 0.00499835 7.45339 9.41359 0.00347 0.00361 0.00223 0.00421 0.00327 0.0033 0.00263 0.01706 0.00228 0.00182 0.00172 0.00178 0.00584 0.00206 0.00165 0.00137 0.00117 0.01207 0.01572 0.00884 -0.02192 0.00222 0.01624 0.00803
3204 3082.68 1640.97 3.57538912343 -30.4119085674 0.168726 0.00697655 3.82656 8.11143 0.00329 0.00337 0.00212 0.00401 0.00315 0.00315 0.00262 0.01701 0.0023 0.00182 0.00172 0.0018 0.00581 0.00209 0.00165 0.00137 0.05409 0.10742 0.11309 0.09614 0.14094 0.03784 0.11757 0.10787
3205 3074.71 1636.46 3.57554329046 -30.4119836693 0.142482 0.00552437 7.88031 10.2489 0.00335 0.00339 0.00215 0.00394 0.00316 0.00314 0.00259 0.01679 0.00226 0.0018 0.00171 0.00177 0.00584 0.00205 0.00165 0.00137 0.01009 0.01334 0.02344 0.00985 0.01253 0.00781 0.02452 0.00969
3206 2824.88 1640.63 3.58037132164 -30.4119144099 0.203897 0.00344955 3.44443 7.08784 0.00339 0.0033 0.00218 0.00395 0.00311 0.00325 0.00258 0.01674 0.00225 0.00182 0.00172 0.00179 0.00581 0.00203 0.00166 0.00137 0.06009 0.15369 0.1623 0.11061 0.19325 0.01391 0.1702 0.14007
3207 2804.01 1644.01 3.5807746994 -30.4118580426 0.170792 0.00530572 10.0426 15.0993 0.00333 0.00355 0.00214 0.00414 0.00315 0.00318 0.00257 0.01665 0.00226 0.00181 0.00173 0.00177 0.00581 0.00205 0.00165 0.00137 0.0167 0.02306 0.01763 0.02518 0.11502 0.00902 0.03173 0.02188
3208 2792.86 1639.74 3.58099013546 -30.4119292529 0.242217 0.00584047 5.46495 13.4717 0.00343 0.00336 0.00221 0.00402 0.00317 0.00319 0.00264 0.01712 0.00227 0.00184 0.00173 0.00179 0.00583 0.00206 0.00166 0.00138 0.06653 0.12031 0.12865 0.09055 0.18638 0.04939 0.12631 0.12436
3209 2801.76 1639.27 3.58081822511 -30.4119370505 0.207481 0.0052695 8.48038 11.7465 0.0033 0.00344 0.00212 0.00414 0.00312 0.00316 0.00252 0.01631 0.00227 0.00181 0.00172 0.00177 0.00582 0.00205 0.00165 0.00137 0.0185 0.02987 0.03663 0.0312 0.12703 0.01036 0.0449 0.02887
3210 3483.6 1643.42 3.56764114477 -30.4118671251 0.0264756 0.00314642 3.06611 8.97226 0.00372 0.00342 0.00239 0.00426 0.00306 0.0032 0.00255 0.0165 0.00222 0.00197 0.00187 0.00177 0.00581 0.00201 0.00176 0.00147 0.0046 0.01831 0.01764 0.01309 0.02471 0.00274 0.02468 0.01621
3211 3105.27 1642.06 3.57495258194 -30.4118904044 0.676197 0.00813022 21.9466 30.9271 0.00317 0.00354 0.00204 0.00422 0.00322 0.00337 0.00256 0.01661 0.00227 0.00184 0.00173 0.00177 0.00583 0.00205 0.00166 0.00138 0.00273 0.01471 0.02425 0.00373 -0.05494 -0.0003 0.02267 0.01245
3212 3124.35 1618.73 3.57458381544 -30.4122792446 3.89751 0.0114606 6.61576 23.4635 0.0034 0.00345 0.00219 0.00412 0.00305 0.00316 0.00255 0.01654 0.00232 0.00207 0.00194 0.00201 0.00583 0.00218 0.00181 0.00151 0.52455 1.27988 1.44357 0.76655 2.03561 0.43603 1.67469 1.18689
3213 3029.94 1561.14 3.57640826438 -30.4132391171 14.9965 0.0175523 29.7709 37.9581 0.00332 0.00354 0.00213 0.00423 0.00307 0.00319 0.00261 0.01691 0.00226 0.00182 0.00174 0.00177 0.00583 0.00205 0.00168 0.00138 0.01331 0.05595 0.09033 0.0149 0.29574 0.0004 0.13688 0.03663
3214 3101.02 1622.12 3.57503468837 -30.4122226246 7.09325 0.0187637 25.8041 44.0988 0.0034 0.00335 0.00219 0.00414 0.00323 0.00313 0.00254 0.0165 0.00231 0.00188 0.00177 0.00186 0.00581 0.00214 0.00168 0.00143 0.23661 0.41944 0.36134 0.27665 0.35511 0.20858 0.42026 0.42503
3215 3068.45 1546.34 3.57566405851 -30.4134857117 8.73977 0.0207583 30.2309 58.7325 0.00342 0.00367 0.0022 0.00411 0.00312 0.0032 0.00256 0.01658 0.00228 0.0019 0.0018 0.00188 0.00582 0.00205 0.00173 0.00144 0.15596 0.44593 0.4789 0.30522 0.76318 0.03 0.50581 0.39518
3216 3005.71 1571.2 3.57687669437 -30.4130713611 10.1053 0.0107644 24.198 35.2341 0.00334 0.00343 0.00215 0.00403 0.00321 0.00317 0.00259 0.01677 0.00225 0.00184 0.00175 0.00177 0.00581 0.00204 0.00169 0.00139 0.01965 0.13755 0.19883 0.04459 0.33546 -0.00012 0.2542 0.10227
3217 3001.59 1549.39 3.57695613496 -30.4134349618 14.8667 0.0119735 7.96563 18.692 0.00328 0.00353 0.00211 0.00429 0.00307 0.00317 0.00253 0.01642 0.00233 0.00223 0.00216 0.0021 0.00581 0.00218 0.00203 0.00161 0.40657 2.00827 2.68781 0.81742 6.45027 0.28406 3.37419 1.59188
3218 3085.5 1588.71 3.57533470274 -30.4127796053 18.046 0.0255434 46.0303 84.9416 0.00344 0.00332 0.00221 0.00424 0.00324 0.00331 0.00256 0.01661 0.00233 0.0019 0.00181 0.00186 0.00584 0.00213 0.00174 0.00144 0.13208 0.40382 0.44928 0.20443 0.74448 0.10739 0.5262 0.35766
